GKZ,Name,Wahlberechtigte,abgegeben,gültig,ungültig,spoe,oevp,fpoe,gruene,frank,neos,bzoe,kpoe,pirat,cpoe,wandl,slp,euaus,m
G62031,Sankt Oswald-Möderbrugg,985,743,734,9,206,206,176,34,55,14,25,9,4,5,0,0,0,0
G62032,Sankt Peter ob Judenburg,909,711,698,13,131,220,172,46,66,24,34,5,0,0,0,0,0,0
G62033,Sankt Wolfgang-Kienberg,309,219,214,5,25,99,50,10,14,6,7,1,2,0,0,0,0,0
G62034,Seckau,1079,825,812,13,153,339,132,55,72,16,30,6,3,6,0,0,0,0
G62035,Spielberg,4220,2924,2886,38,1020,339,764,158,286,76,150,76,13,4,0,0,0,0
G62036,Unzmarkt-Frauenburg,1184,804,787,17,233,160,194,58,67,18,40,15,2,0,0,0,0,0
G62037,Weißkirchen in Steiermark,1071,749,737,12,189,171,158,63,63,29,52,8,4,0,0,0,0,0
G62038,Zeltweg,5807,3682,3648,34,1296,320,1155,195,273,100,151,128,22,8,0,0,0,0
G62101,Aflenz Kurort,854,581,574,7,113,161,93,93,55,27,17,5,7,3,0,0,0,0
G62102,Aflenz Land,1239,893,877,16,247,209,228,78,57,21,23,11,2,1,0,0,0,0
G62103,Allerheiligen im Mürztal,1640,1180,1157,23,388,242,274,92,71,30,42,15,3,0,0,0,0,0
G62104,Altenberg an der Rax,271,218,211,7,60,53,46,16,11,13,8,2,2,0,0,0,0,0
G62105,Breitenau am Hochlantsch,1558,1102,1072,30,386,246,212,31,96,26,44,27,4,0,0,0,0,0
G62106,Bruck an der Mur,10305,6451,6367,84,2294,752,1557,563,529,201,233,184,32,22,0,0,0,0
G62107,Etmißl,417,343,332,11,53,71,113,21,46,12,6,7,2,1,0,0,0,0
G62108,Frauenberg,127,92,88,4,24,38,16,1,4,3,1,1,0,0,0,0,0,0
G62109,Ganz,295,205,190,15,19,49,46,10,24,14,22,3,2,1,0,0,0,0
G62110,Gußwerk,1109,826,811,15,442,155,112,27,44,10,15,3,1,2,0,0,0,0
G62111,Halltal,271,182,175,7,50,50,47,4,12,5,3,4,0,0,0,0,0,0
G62112,Kapellen,527,389,379,10,114,104,95,14,21,15,12,3,0,1,0,0,0,0
G62113,Kapfenberg,16363,9676,9602,74,3881,736,2786,600,715,271,261,285,49,18,0,0,0,0
G62114,Kindberg,4560,3016,2976,40,1241,430,675,171,234,71,89,50,13,2,0,0,0,0
G62115,Krieglach,4405,3002,2958,44,895,492,825,215,249,91,126,47,11,7,0,0,0,0
G62116,Langenwang,3338,2285,2255,30,574,558,603,151,159,79,83,32,12,4,0,0,0,0
G62117,Mariazell,1191,774,760,14,165,201,153,70,81,33,45,4,4,4,0,0,0,0
G62118,Mitterdorf im Mürztal,2061,1362,1343,19,482,167,370,81,132,30,52,21,4,4,0,0,0,0
G62119,Mürzhofen,799,588,574,14,236,80,112,42,36,27,29,10,2,0,0,0,0,0
G62120,Mürzsteg,341,234,229,5,103,36,63,6,3,7,7,0,2,2,0,0,0,0
G62121,Mürzzuschlag,6908,4372,4289,83,1747,383,1149,275,323,121,124,130,28,9,0,0,0,0
G62122,Neuberg an der Mürz,1091,783,765,18,261,152,204,34,49,25,25,9,5,1,0,0,0,0
G62123,Oberaich,2684,1883,1856,27,552,301,460,159,174,70,83,44,12,1,0,0,0,0
G62124,Parschlug,1445,1023,1013,10,281,156,324,65,88,28,47,15,3,6,0,0,0,0
G62125,Pernegg an der Mur,1993,1532,1508,24,457,272,430,106,118,36,56,24,9,0,0,0,0,0
G62126,Sankt Ilgen,233,162,157,5,57,34,31,7,14,5,6,3,0,0,0,0,0,0
G62127,Sankt Katharein an der Laming,880,610,603,7,211,113,173,24,40,17,16,6,3,0,0,0,0,0
G62128,Sankt Lorenzen im Mürztal,2917,1984,1954,30,524,250,582,175,197,96,84,27,15,4,0,0,0,0
G62129,Sankt Marein im Mürztal,2055,1375,1357,18,401,126,457,112,128,50,50,28,5,0,0,0,0,0
G62130,Sankt Sebastian,858,615,602,13,257,120,106,27,47,10,24,9,2,0,0,0,0,0
G62131,Spital am Semmering,1328,919,902,17,312,192,238,42,49,20,28,17,2,2,0,0,0,0
G62132,Stanz im Mürztal,1600,1195,1181,14,394,212,310,73,102,35,34,15,2,4,0,0,0,0
G62133,Thörl,1421,955,938,17,433,107,204,46,75,19,21,23,5,5,0,0,0,0
G62134,Tragöß,850,635,627,8,163,160,185,20,34,19,29,11,5,1,0,0,0,0
G62135,Turnau,1308,948,932,16,272,186,288,49,71,23,27,10,3,3,0,0,0,0
G62136,Veitsch,2114,1488,1462,26,776,181,273,53,93,27,20,30,6,3,0,0,0,0
G62137,Wartberg im Mürztal,1811,1220,1209,11,426,134,384,54,109,31,37,23,5,6,0,0,0,0
G62201,Altenmarkt bei Fürstenfeld,952,692,684,8,89,180,152,62,105,39,27,5,3,22,0,0,0,0
G62202,Bad Blumau,1273,894,880,14,77,292,251,58,121,24,31,9,7,10,0,0,0,0
G62203,Bad Waltersdorf,1761,1273,1250,23,156,457,257,84,205,28,47,4,8,4,0,0,0,0
G62204,Blaindorf,552,454,443,11,77,88,144,19,80,6,22,4,3,0,0,0,0,0
G62205,Buch-St. Magdalena,1809,1348,1336,12,223,427,353,74,171,30,41,6,5,6,0,0,0,0
G62206,Burgau,867,619,609,10,169,150,133,42,61,18,24,6,4,2,0,0,0,0
G62207,Dechantskirchen,1375,1009,996,13,244,384,207,45,65,21,15,3,7,5,0,0,0,0
G62208,Dienersdorf,553,414,404,10,48,89,110,34,79,13,26,1,4,0,0,0,0,0
G62209,Ebersdorf,1020,779,763,16,78,220,257,25,111,26,41,2,1,2,0,0,0,0
G62210,Eichberg,1017,782,768,14,136,247,224,32,94,15,17,1,2,0,0,0,0,0
G62211,Friedberg,2187,1658,1626,32,439,464,338,99,162,62,37,7,14,4,0,0,0,0
G62212,Fürstenfeld,4829,3134,3081,53,567,839,660,276,407,110,134,33,21,34,0,0,0,0
G62213,Grafendorf bei Hartberg,2087,1551,1522,29,222,526,387,97,205,33,36,10,1,5,0,0,0,0
G62214,Greinbach,1484,1119,1092,27,179,400,275,49,131,20,28,2,8,0,0,0,0,0
G62215,Großhart,518,411,399,12,35,115,113,15,99,2,19,0,1,0,0,0,0,0
G62216,Großsteinbach,1057,819,809,10,72,286,209,49,117,15,45,10,3,3,0,0,0,0
G62217,Großwilfersdorf,1143,787,776,11,103,287,168,43,101,18,33,10,3,10,0,0,0,0
G62218,Hainersdorf,529,390,380,10,29,143,81,33,63,13,13,1,2,2,0,0,0,0
G62219,Hartberg,5161,3372,3324,48,566,979,740,339,358,169,130,22,11,10,0,0,0,0
G62220,Hartberg Umgebung,1707,1274,1255,19,126,595,275,69,103,36,46,4,0,1,0,0,0,0
G62221,Hartl,673,579,572,7,48,234,136,16,91,15,27,3,1,1,0,0,0,0
G62222,Hofkirchen bei Hartberg,520,410,395,15,41,115,95,30,73,20,12,1,6,2,0,0,0,0
G62223,Ilz,2112,1474,1450,24,187,351,349,144,230,53,82,14,29,11,0,0,0,0
G62224,Kaibing,338,270,264,6,63,72,64,7,39,4,7,2,3,3,0,0,0,0
G62225,Kaindorf,1189,845,834,11,105,282,236,47,98,28,33,1,4,0,0,0,0,0
G62226,Lafnitz,1082,835,818,17,269,208,190,37,69,12,28,4,1,0,0,0,0,0
G62227,Limbach bei Neudau,284,242,231,11,33,68,52,12,38,3,14,3,4,4,0,0,0,0
G62228,Loipersdorf bei Fürstenfeld,1166,813,800,13,78,223,238,56,133,19,34,3,4,12,0,0,0,0
G62229,Mönichwald,734,591,570,21,96,171,151,23,70,14,29,8,0,8,0,0,0,0
G62230,Nestelbach im Ilztal,949,690,673,17,76,123,213,50,133,9,45,12,3,9,0,0,0,0
G62231,Neudau,884,610,593,17,249,87,119,39,64,9,15,9,1,1,0,0,0,0
G62232,Ottendorf an der Rittschein,1265,840,824,16,135,203,238,51,139,12,26,5,6,9,0,0,0,0
G62233,Pinggau,2584,1874,1842,32,417,639,428,83,141,48,65,8,8,5,0,0,0,0
G62234,Pöllau,1760,1269,1246,23,309,370,240,128,103,31,45,10,4,6,0,0,0,0
G62235,Pöllauberg,1773,1404,1389,15,202,531,313,79,180,25,37,10,6,6,0,0,0,0
G62236,Puchegg,460,345,342,3,58,159,77,14,26,3,3,0,2,0,0,0,0,0
G62237,Rabenwald,521,431,418,13,145,89,97,10,46,9,15,5,0,2,0,0,0,0
G62238,Riegersberg,858,671,656,15,89,275,152,28,66,12,22,3,4,5,0,0,0,0
G62239,Rohr bei Hartberg,914,648,641,7,138,196,171,33,67,10,20,4,1,1,0,0,0,0
G62240,Rohrbach an der Lafnitz,900,659,651,8,243,94,141,40,52,21,49,9,0,2,0,0,0,0
G62241,Saifen-Boden,900,700,684,16,100,248,201,32,66,9,17,3,8,0,0,0,0,0
G62242,Sankt Jakob im Walde,904,660,643,17,132,279,122,17,59,12,15,1,2,4,0,0,0,0
G62243,Sankt Johann bei Herberstein,303,235,234,1,38,60,49,33,31,9,12,1,1,0,0,0,0,0
G62244,Sankt Johann in der Haide,1645,1181,1157,24,279,295,311,59,156,11,39,6,0,1,0,0,0,0
G62245,Sankt Lorenzen am Wechsel,1313,971,947,24,188,393,203,42,78,14,23,3,0,3,0,0,0,0
G62246,Schachen bei Vorau,1006,845,836,9,94,342,223,43,82,16,24,4,5,3,0,0,0,0
G62247,Schäffern,1137,949,934,15,111,471,197,29,50,37,26,3,4,6,0,0,0,0
G62248,Schlag bei Thalberg,778,570,564,6,215,121,118,27,38,17,20,3,5,0,0,0,0,0
G62249,Schönegg bei Pöllau,1136,872,858,14,142,327,210,30,106,10,18,11,3,1,0,0,0,0
G62250,Sebersdorf,1184,908,888,20,147,270,241,55,119,17,26,7,5,1,0,0,0,0
G62251,Siegersdorf bei Herberstein,245,186,183,3,25,56,54,9,30,3,5,0,0,1,0,0,0,0
G62252,Söchau,1206,885,874,11,140,238,221,75,140,17,30,5,1,7,0,0,0,0
G62253,Sonnhofen,849,688,680,8,177,263,114,21,65,9,19,8,3,1,0,0,0,0
G62254,Stambach,516,366,350,16,42,151,104,10,18,12,11,1,0,1,0,0,0,0
G62255,Stein,420,324,317,7,27,68,100,26,61,8,13,3,0,11,0,0,0,0
G62256,Stubenberg,1938,1285,1269,16,244,350,306,85,189,41,36,9,7,2,0,0,0,0
G62257,Tiefenbach bei Kaindorf,593,422,412,10,57,98,124,23,73,12,19,1,4,1,0,0,0,0
G62258,Übersbach,974,664,655,9,107,194,131,57,112,23,19,5,1,6,0,0,0,0
G62259,Vorau,1161,795,783,12,144,292,195,45,44,26,26,3,7,1,0,0,0,0
G62260,Vornholz,601,496,492,4,57,224,107,16,62,4,14,4,2,2,0,0,0,0
G62261,Waldbach,599,457,451,6,81,147,111,35,36,11,23,1,6,0,0,0,0,0
G62262,Wenigzell,1176,913,895,18,122,414,173,54,82,17,26,2,4,1,0,0,0,0
G62263,Wörth an der Lafnitz,301,228,220,8,59,53,44,12,33,8,8,2,0,1,0,0,0,0
G62301,Auersbach,722,573,565,8,69,238,140,26,62,11,16,1,1,1,0,0,0,0
G62302,Aug-Radisch,244,179,175,4,6,62,70,4,15,6,10,1,1,0,0,0,0,0
G62303,Bad Gleichenberg,1755,1045,1032,13,167,287,236,91,155,28,49,10,3,6,0,0,0,0
G62304,Bad Radkersburg,1113,646,637,9,150,185,108,73,49,26,34,5,4,3,0,0,0,0
G62305,Bairisch Kölldorf,854,639,624,15,216,136,149,29,65,8,14,2,3,2,0,0,0,0
G62306,Baumgarten bei Gnas,480,349,339,10,65,103,87,17,36,5,13,8,1,4,0,0,0,0
G62307,Bierbaum bei Auersbach,386,260,255,5,31,76,81,17,40,2,5,3,0,0,0,0,0,0
G62308,Breitenfeld an der Rittschein,654,496,486,10,113,127,119,19,73,16,14,0,0,5,0,0,0,0
G62309,Deutsch Goritz,1074,778,762,16,98,341,162,48,72,8,24,4,4,1,0,0,0,0
G62310,Dietersdorf am Gnasbach,320,228,224,4,24,71,54,21,33,12,6,2,0,1,0,0,0,0
G62311,Edelsbach bei Feldbach,1093,830,812,18,153,283,171,41,88,37,23,9,4,3,0,0,0,0
G62312,Edelstauden,379,263,261,2,33,80,71,17,40,3,13,3,0,1,0,0,0,0
G62313,Eichfeld,755,580,566,14,94,194,127,28,84,12,22,3,1,1,0,0,0,0
G62314,Eichkögl,1021,685,674,11,93,179,217,37,98,19,20,7,3,1,0,0,0,0
G62315,Fehring,2505,1646,1624,22,332,501,418,114,149,45,38,12,10,5,0,0,0,0
G62316,Feldbach,3446,1996,1963,33,529,365,482,164,231,75,59,29,16,13,0,0,0,0
G62317,Fladnitz im Raabtal,624,429,425,4,83,117,130,14,61,7,5,3,4,1,0,0,0,0
G62318,Frannach,467,366,363,3,45,132,115,19,30,11,6,2,3,0,0,0,0,0
G62319,Frutten-Gießelsdorf,548,376,366,10,54,161,71,18,41,2,14,3,1,1,0,0,0,0
G62320,Glojach,205,163,155,8,9,28,57,8,31,7,11,1,0,3,0,0,0,0
G62321,Gnas,1616,1175,1148,27,112,459,291,73,140,23,40,3,5,2,0,0,0,0
G62322,Gniebing-Weißenbach,1783,1192,1171,21,178,314,310,86,150,48,62,10,3,10,0,0,0,0
G62323,Gosdorf,933,647,631,16,153,166,172,20,80,15,17,3,3,2,0,0,0,0
G62324,Gossendorf,731,541,527,14,81,150,171,27,55,16,20,1,5,1,0,0,0,0
G62325,Grabersdorf,279,192,183,9,12,67,44,10,32,2,10,5,1,0,0,0,0,0
G62326,Halbenrain,1508,1021,993,28,138,361,257,46,122,22,33,5,8,1,0,0,0,0
G62327,Hatzendorf,1504,1025,1006,19,135,323,254,70,150,22,27,8,8,9,0,0,0,0
G62328,Hof bei Straden,705,505,495,10,65,181,113,28,79,6,22,1,0,0,0,0,0,0
G62329,Hohenbrugg-Weinberg,823,627,616,11,155,180,149,33,52,8,21,8,5,5,0,0,0,0
G62330,Jagerberg,1418,1025,1007,18,113,367,270,46,141,16,37,9,1,7,0,0,0,0
G62331,Johnsdorf-Brunn,637,464,459,5,96,168,100,17,50,9,13,3,3,0,0,0,0,0
G62332,Kapfenstein,1335,944,928,16,157,323,247,40,90,24,32,4,9,2,0,0,0,0
G62333,Kirchbach in Steiermark,1298,879,867,12,99,281,192,57,141,36,44,7,6,4,0,0,0,0
G62334,Kirchberg an der Raab,1682,1185,1167,18,198,295,335,76,162,34,45,7,6,9,0,0,0,0
G62335,Klöch,1052,721,694,27,73,329,136,39,72,7,25,6,6,1,0,0,0,0
G62336,Kohlberg,437,334,323,11,69,76,80,10,63,8,11,4,1,1,0,0,0,0
G62337,Kornberg bei Riegersburg,952,705,694,11,91,218,189,39,83,38,24,5,2,5,0,0,0,0
G62338,Krusdorf,328,246,244,2,18,103,59,11,42,4,3,3,1,0,0,0,0,0
G62339,Leitersdorf im Raabtal,555,416,411,5,110,88,113,32,33,12,18,3,0,2,0,0,0,0
G62340,Lödersdorf,583,412,402,10,59,123,96,19,59,19,17,3,7,0,0,0,0,0
G62341,Maierdorf,458,350,341,9,35,158,78,10,41,3,10,4,0,2,0,0,0,0
G62342,Merkendorf,963,647,640,7,129,159,195,28,89,16,17,6,1,0,0,0,0,0
G62343,Mettersdorf am Saßbach,1078,761,750,11,117,258,192,29,115,12,21,2,4,0,0,0,0,0
G62344,Mitterlabill,341,253,247,6,17,94,61,17,40,8,8,0,1,1,0,0,0,0
G62345,Mühldorf bei Feldbach,2597,1793,1767,26,315,473,431,133,257,56,66,15,11,10,0,0,0,0
G62346,Mureck,1273,740,724,16,165,155,183,71,66,25,43,13,2,1,0,0,0,0
G62347,Murfeld,1405,960,932,28,178,256,268,61,105,33,21,3,4,3,0,0,0,0
G62348,Oberdorf am Hochegg,635,428,420,8,87,130,111,18,52,8,9,3,1,1,0,0,0,0
G62349,Oberstorcha,501,350,343,7,62,93,111,10,47,8,9,2,0,1,0,0,0,0
G62350,Paldau,1740,1237,1227,10,209,389,320,40,192,24,34,7,3,9,0,0,0,0
G62351,Perlsdorf,297,252,245,7,23,76,65,17,37,10,8,3,0,6,0,0,0,0
G62352,Pertlstein,664,458,450,8,99,120,109,20,64,22,9,4,1,2,0,0,0,0
G62353,Petersdorf II,706,504,498,6,52,115,172,26,71,19,24,9,4,6,0,0,0,0
G62354,Pirching am Traubenberg,1268,904,897,7,95,312,267,57,90,21,31,11,4,9,0,0,0,0
G62355,Poppendorf,573,450,436,14,40,168,114,13,64,17,9,3,3,5,0,0,0,0
G62356,Raabau,481,372,365,7,73,127,68,42,27,13,10,2,0,3,0,0,0,0
G62357,Radkersburg Umgebung,1469,973,947,26,162,336,193,69,104,27,42,12,2,0,0,0,0,0
G62358,Raning,653,494,479,15,42,150,160,11,73,15,23,3,2,0,0,0,0,0
G62359,Ratschendorf,522,403,396,7,92,110,76,27,54,11,11,9,2,4,0,0,0,0
G62360,Riegersburg,1959,1375,1345,30,167,483,312,93,190,32,42,12,12,2,0,0,0,0
G62361,Sankt Anna am Aigen,1507,1018,1003,15,107,395,292,38,117,16,30,4,3,1,0,0,0,0
G62362,Sankt Peter am Ottersbach,1901,1324,1308,16,286,421,311,56,148,37,31,3,11,4,0,0,0,0
G62363,Sankt Stefan im Rosental,3122,2249,2215,34,333,723,581,114,282,67,74,13,7,21,0,0,0,0
G62364,Schwarzau im Schwarzautal,529,393,385,8,41,148,87,15,63,6,18,2,3,2,0,0,0,0
G62365,Stainz bei Straden,802,588,580,8,83,188,167,47,52,23,15,3,2,0,0,0,0,0
G62366,Straden,1283,963,941,22,124,370,218,67,96,24,29,4,3,6,0,0,0,0
G62367,Studenzen,562,415,413,2,73,74,143,32,61,9,17,2,2,0,0,0,0,0
G62368,Tieschen,1130,812,795,17,185,260,159,33,87,19,36,11,5,0,0,0,0,0
G62369,Trautmannsdorf in Oststeiermark,727,495,491,4,126,129,122,28,62,7,11,2,2,2,0,0,0,0
G62370,Trössing,227,161,157,4,9,43,54,5,32,1,11,0,1,1,0,0,0,0
G62371,Unterauersbach,368,298,276,22,21,87,82,11,48,8,13,4,1,1,0,0,0,0
G62372,Unterlamm,1046,706,687,19,72,252,239,21,74,5,12,2,2,8,0,0,0,0
G62373,Weinburg am Saßbach,856,615,599,16,88,218,145,34,67,14,24,0,1,8,0,0,0,0
G62374,Zerlach,1436,1110,1094,16,94,311,378,64,141,28,65,8,2,3,0,0,0,0
G70101,Innsbruck,88762,50064,49408,656,10244,10065,9598,11135,2323,3727,1186,668,462,0,0,0,0,0
G70201,Arzl im Pitztal,2338,1438,1419,19,276,495,282,149,68,55,73,12,9,0,0,0,0,0
G70202,Haiming,3382,1920,1886,34,398,538,412,242,134,72,64,5,21,0,0,0,0,0
G70203,Imst,6998,4098,4034,64,727,1248,904,604,230,176,97,22,26,0,0,0,0,0
G70204,Imsterberg,623,384,374,10,68,165,88,24,11,2,12,2,2,0,0,0,0,0
G70205,Jerzens,725,469,462,7,64,163,97,25,18,8,84,0,3,0,0,0,0,0
G70206,Karres,492,307,299,8,56,134,58,13,20,10,4,3,1,0,0,0,0,0
G70207,Karrösten,563,355,353,2,87,131,77,24,17,9,7,0,1,0,0,0,0,0
G70208,Längenfeld,3293,1890,1856,34,205,965,357,120,70,53,75,5,6,0,0,0,0,0
G70209,Mieming,2599,1659,1631,28,199,514,346,279,104,98,77,6,8,0,0,0,0,0
G70210,Mils bei Imst,451,316,312,4,61,105,54,48,13,19,10,0,2,0,0,0,0,0
G70211,Mötz,918,561,552,9,92,183,103,89,41,14,25,2,3,0,0,0,0,0
G70212,Nassereith,1613,871,854,17,148,325,178,78,60,33,22,7,3,0,0,0,0,0
G70213,Obsteig,898,579,570,9,64,199,111,101,40,28,20,4,3,0,0,0,0,0
G70214,Oetz,1766,1059,1037,22,146,418,181,121,65,59,35,4,8,0,0,0,0,0
G70215,Rietz,1749,923,906,17,245,219,204,105,60,40,19,7,7,0,0,0,0,0
G70216,Roppen,1326,772,764,8,200,292,134,58,35,22,14,4,5,0,0,0,0,0
G70217,St. Leonhard im Pitztal,1141,584,580,4,46,309,129,24,26,7,33,0,6,0,0,0,0,0
G70218,Sautens,1057,596,590,6,107,227,107,59,41,25,17,1,6,0,0,0,0,0
G70219,Silz,1978,1144,1116,28,279,351,189,169,49,37,28,7,7,0,0,0,0,0
G70220,Sölden,2247,1223,1207,16,80,651,210,86,54,45,72,3,6,0,0,0,0,0
G70221,Stams,1037,635,619,16,92,189,119,112,48,27,11,14,7,0,0,0,0,0
G70222,Tarrenz,2118,1143,1117,26,151,368,282,115,112,57,20,6,6,0,0,0,0,0
G70223,Umhausen,2320,1424,1406,18,162,666,298,95,72,43,63,2,5,0,0,0,0,0
G70224,Wenns,1568,859,832,27,151,322,157,72,48,22,55,1,4,0,0,0,0,0
G70301,Absam,5449,3440,3395,45,764,863,576,657,183,212,101,20,19,0,0,0,0,0
G70302,Aldrans,1755,1127,1108,19,145,354,166,251,55,96,25,7,9,0,0,0,0,0
G70303,Ampass,1258,805,800,5,91,214,179,139,54,68,31,17,7,0,0,0,0,0
G70304,Axams,4438,2832,2803,29,572,720,537,571,133,138,94,22,16,0,0,0,0,0
G70305,Baumkirchen,918,635,624,11,114,202,116,92,39,36,22,3,0,0,0,0,0,0
G70306,Birgitz,1037,661,656,5,93,203,122,117,39,34,41,1,6,0,0,0,0,0
G70307,Ellbögen,882,657,647,10,105,268,148,54,31,22,17,1,1,0,0,0,0,0
G70308,Flaurling,936,620,614,6,121,203,106,101,26,21,18,7,11,0,0,0,0,0
G70309,Fritzens,1619,1045,1028,17,224,265,249,119,76,48,36,3,8,0,0,0,0,0
G70310,Fulpmes,2959,1701,1682,19,282,570,375,229,98,77,38,6,7,0,0,0,0,0
G70311,Gnadenwald,558,386,381,5,38,157,50,60,24,37,10,1,4,0,0,0,0,0
G70312,Götzens,2995,1784,1767,17,331,477,378,294,92,111,64,12,8,0,0,0,0,0
G70313,Gries am Brenner,1007,672,666,6,122,233,167,59,30,24,21,5,5,0,0,0,0,0
G70314,Gries im Sellrain,473,302,300,2,49,143,63,21,7,8,7,1,1,0,0,0,0,0
G70315,Grinzens,1048,635,624,11,128,216,122,85,21,28,20,2,2,0,0,0,0,0
G70317,Gschnitz,341,230,224,6,35,96,50,13,12,7,10,1,0,0,0,0,0,0
G70318,Hatting,986,668,665,3,147,217,123,101,19,42,10,4,2,0,0,0,0,0
G70319,Inzing,2795,1734,1705,29,348,532,251,326,92,95,32,15,14,0,0,0,0,0
G70320,Kematen in Tirol,2052,1261,1243,18,256,375,223,226,53,64,37,5,4,0,0,0,0,0
G70322,Kolsass,1261,845,836,9,151,243,176,132,50,51,26,5,2,0,0,0,0,0
G70323,Kolsassberg,592,391,388,3,63,167,72,39,22,16,7,1,1,0,0,0,0,0
G70325,Lans,765,503,493,10,53,181,57,83,18,52,40,6,3,0,0,0,0,0
G70326,Leutasch,1551,868,856,12,91,409,123,112,61,25,30,3,2,0,0,0,0,0
G70327,Matrei am Brenner,724,471,465,6,151,125,98,30,16,21,19,2,3,0,0,0,0,0
G70328,Mieders,1289,828,818,10,112,281,155,119,51,47,47,2,4,0,0,0,0,0
G70329,Mils,3268,2151,2116,35,311,632,438,361,127,151,76,11,9,0,0,0,0,0
G70330,Mühlbachl,1010,664,654,10,141,282,104,53,44,10,18,1,1,0,0,0,0,0
G70331,Mutters,1611,1067,1058,9,139,394,171,193,38,53,53,6,11,0,0,0,0,0
G70332,Natters,1475,978,972,6,130,331,143,174,55,88,42,7,2,0,0,0,0,0
G70333,Navis,1589,1046,1032,14,166,448,230,66,44,40,32,3,3,0,0,0,0,0
G70334,Neustift im Stubaital,3399,2123,2102,21,237,865,518,213,108,67,73,10,11,0,0,0,0,0
G70335,Oberhofen im Inntal,1293,821,808,13,178,255,151,120,44,27,22,10,1,0,0,0,0,0
G70336,Obernberg am Brenner,284,209,208,1,26,112,29,10,4,12,12,3,0,0,0,0,0,0
G70337,Oberperfuss,2316,1488,1472,16,267,522,227,256,61,76,43,13,7,0,0,0,0,0
G70338,Patsch,783,528,521,7,90,184,72,95,34,25,12,2,7,0,0,0,0,0
G70339,Pettnau,761,474,466,8,73,177,79,67,27,13,22,6,2,0,0,0,0,0
G70340,Pfaffenhofen,797,463,458,5,117,117,72,85,27,22,10,6,2,0,0,0,0,0
G70341,Pfons,1036,705,695,10,126,262,135,77,31,35,24,4,1,0,0,0,0,0
G70342,Polling in Tirol,718,421,417,4,108,87,132,40,18,10,16,4,2,0,0,0,0,0
G70343,Ranggen,775,534,526,8,89,189,108,72,22,23,14,4,5,0,0,0,0,0
G70344,Reith bei Seefeld,854,495,482,13,50,165,107,83,30,25,20,1,1,0,0,0,0,0
G70345,Rinn,1319,926,910,16,130,289,169,144,53,69,46,7,3,0,0,0,0,0
G70346,Rum,6752,4228,4179,49,1155,741,941,683,232,284,97,24,22,0,0,0,0,0
G70347,St. Sigmund im Sellrain,134,84,83,1,9,44,16,3,4,1,4,1,1,0,0,0,0,0
G70348,Scharnitz,879,482,480,2,106,177,113,29,26,14,13,1,1,0,0,0,0,0
G70349,Schmirn,687,516,513,3,86,281,84,30,14,6,11,1,0,0,0,0,0,0
G70350,Schönberg im Stubaital,700,462,456,6,78,157,65,76,29,21,26,3,1,0,0,0,0,0
G70351,Seefeld in Tirol,2027,1165,1154,11,139,481,202,131,76,72,33,7,13,0,0,0,0,0
G70352,Sellrain,1130,658,646,12,147,279,108,49,29,13,9,3,9,0,0,0,0,0
G70353,Sistrans,1623,1115,1103,12,118,342,167,274,50,101,33,11,7,0,0,0,0,0
G70354,Hall in Tirol,9269,5320,5246,74,1132,1198,1008,1008,287,367,139,59,48,0,0,0,0,0
G70355,Steinach am Brenner,2625,1705,1688,17,349,528,361,196,100,93,55,1,5,0,0,0,0,0
G70356,Telfes im Stubai,1186,783,762,21,119,309,123,92,33,39,26,15,6,0,0,0,0,0
G70357,Telfs,10519,5699,5644,55,1233,1116,1269,1179,340,258,164,31,54,0,0,0,0,0
G70358,Thaur,2921,1964,1951,13,380,693,328,319,76,92,42,7,14,0,0,0,0,0
G70359,Trins,1004,678,670,8,108,249,138,73,37,28,29,4,4,0,0,0,0,0
G70360,Tulfes,1122,716,701,15,72,264,166,89,47,22,31,1,9,0,0,0,0,0
G70361,Unterperfuss,180,80,80,0,11,38,15,7,3,0,4,0,2,0,0,0,0,0
G70362,Vals,431,312,308,4,42,160,58,18,10,6,9,3,2,0,0,0,0,0
G70364,Völs,5143,3142,3106,36,636,814,628,530,159,165,114,33,27,0,0,0,0,0
G70365,Volders,3454,2157,2130,27,321,615,573,293,128,122,51,17,10,0,0,0,0,0
G70366,Wattenberg,569,442,435,7,22,203,118,40,21,13,14,2,2,0,0,0,0,0
G70367,Wattens,6052,3619,3577,42,715,862,896,537,264,163,96,22,22,0,0,0,0,0
G70368,Wildermieming,666,494,488,6,68,159,94,82,29,33,16,2,5,0,0,0,0,0
G70369,Zirl,5867,3429,3378,51,706,722,634,743,190,219,109,31,24,0,0,0,0,0
G70401,Aurach bei Kitzbühel,851,522,517,5,73,232,86,39,48,17,18,3,1,0,0,0,0,0
G70402,Brixen im Thale,2017,1227,1213,14,282,485,184,117,74,27,34,6,4,0,0,0,0,0
G70403,Fieberbrunn,3364,2144,2119,25,510,713,347,257,141,68,61,4,18,0,0,0,0,0
G70404,Going am Wilden Kaiser,1314,764,759,5,100,286,175,70,60,23,33,6,6,0,0,0,0,0
G70405,Hochfilzen,898,605,594,11,195,172,119,41,35,13,19,0,0,0,0,0,0,0
G70406,Hopfgarten im Brixental,4258,2659,2627,32,424,1098,455,307,147,86,79,15,16,0,0,0,0,0
G70407,Itter,885,618,609,9,116,223,106,53,46,34,28,2,1,0,0,0,0,0
